DATE;TIME;ZAT;OZNAKA;TIP_DOK;BR_DOK;POBROJ;MAG;IMEMAG;KOMINT;IMEKOM;DATUM;VALUTA;PLATENO;AZUR;NALOG;DOLGUVA;POBARUVA;FAKIZNOS;TRANSPORT;CARINA;UTOVAR;TROSOCI;NACINISPOR;TOVARLIST;VOZILO;PRIMIL;PORIZJAVA;MANIPUL;SIFCAR;IMECAR;SIFTRANS;IMETRANS;SIFSPED;IMESPED;DDV19;DDV5;DOK1;DOK2;DOK3;DOK4
26.03.2025;14:22:39;;;2;000456;TINEKS -39 stara televiz.;100;\OR^E;1201;TINEKS MT;26.03.2025;24.06.2025;;;;1470,00;;1400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;70,00;;;;
26.03.2025;14:23:07;;;2;000457;TINEKS centar-2;100;\OR^E;1201;TINEKS MT;26.03.2025;24.06.2025;;;;6143,00;;5850,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;292,50;;;;
26.03.2025;14:26:09;;;2;000458;TINEKS piom;100;\OR^E;1201;TINEKS MT;26.03.2025;24.06.2025;;;;3927,00;;3740,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;187,00;;;;
26.03.2025;14:26:55;;;2;000459;VERO-12 karpo[-4;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;26.03.2025;25.05.2025;;;;11122,00;;10592,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;529,50;;;;
26.03.2025;14:27:43;;;2;000460;rabotilnica;100;\OR^E;1168;TP SENDVI^ARA 7;26.03.2025;02.04.2025;;;;21995,00;;20947,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1047,50;;;;
27.03.2025;15:16:01;;;2;000461;Reptil 10-Butel;100;\OR^E;1225;REPTIL DPTU;27.03.2025;26.04.2025;;;;4326,00;;4120,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;206,00;;;;
27.03.2025;15:20:45;;;2;000462;Tineks Hrom;100;\OR^E;1201;TINEKS MT;27.03.2025;26.05.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
27.03.2025;15:19:46;;;2;000463;Reptil-14 Lisice;100;\OR^E;1225;REPTIL DPTU;27.03.2025;26.04.2025;;;;3147,00;;2997,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;150,00;;;;
27.03.2025;15:21:47;;;2;000464;Tineks Karpos 4;100;\OR^E;1201;TINEKS MT;27.03.2025;26.05.2025;;;;2969,50;;2828,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;141,50;;;;
27.03.2025;15:24:40;;;2;000465;Vero-9 Narodna Banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;27.03.2025;26.05.2025;;;;2143,00;;2041,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;102,00;;;;
28.03.2025;13:09:18;;;2;000466;Adrijus DOO s.Glumovo;100;\OR^E;1213;ADRIJUS D.O.O.;28.03.2025;04.04.2025;;;;74892,50;;71326,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;3566,50;;;;
28.03.2025;13:13:31;;;5;000059;;100;\OR^E;100;MAGACIN \OR^E;28.03.2025;12.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
28.03.2025;13:14:26;;;2;000467;A.M DOOEL Ohrid;100;\OR^E;160;DOOEL A.M. OHRID;28.03.2025;04.04.2025;;;;21470,50;;20448,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1022,00;;;;
11.04.2025;09:25:37;;;2;000468;DIM Market br.11 Kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;3780,00;;3600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;180,00;;;;
01.04.2025;11:19:33;;;2;000469;Dim Market br.13 Kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;2424,00;;2308,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;115,50;;;;
11.04.2025;09:25:09;;;2;000470;DIM Market br.15 Sveti NIkole;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;4377,00;;4168,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;208,50;;;;
11.04.2025;09:24:16;;;2;000471;DIM Market br.16 Berovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;4377,00;;4168,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;208,50;;;;
01.04.2025;11:27:05;;;2;000472;DIM Market 20 Kocani;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;4377,00;;4168,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;208,50;;;;
01.04.2025;11:29:54;;;2;000473;DIM Market br.4 Hrom;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;4314,00;;4108,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;205,50;;;;
01.04.2025;11:31:40;;;2;000474;DIM Market br.6 Gjorce;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;8745,00;;8328,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;416,50;;;;
01.04.2025;11:33:43;;;2;000475;DIM Market br.14 Karpos;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;6981,00;;6648,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;332,50;;;;
01.04.2025;11:35:51;;;2;000476;DIM Market br.21 Voena;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;28.03.2025;27.04.2025;;;;4620,00;;4400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;220,00;;;;
02.04.2025;09:27:13;;;9;000025;;100;\OR^E;1;ZORAN BITOLA;02.04.2025;17.04.2025;;;;8400,00;;8000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;400,00;;;;
02.04.2025;09:48:07;;;5;000060;;100;\OR^E;100;MAGACIN \OR^E;01.04.2025;01.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
02.04.2025;09:40:05;;;2;000477;;100;\OR^E;959;EKSTRA MEIN BORIS DOOEL KUMANOVO;01.04.2025;08.04.2025;;;;128827,00;;122692,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;6134,50;;;;
16.07.2025;09:03:38;;;2;000478;;100;\OR^E;57;ARISTOTELIS BROTHERS DOO;01.04.2025;08.04.2025;;;;7805,50;;7434,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;371,50;;;;
02.04.2025;15:42:57;;;2;000479;SUPER TINEKS-2 zebra;100;\OR^E;1201;TINEKS MT;01.04.2025;30.06.2025;;;;17682,50;;16840,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;842,00;;;;
03.04.2025;09:01:34;;;2;000480;;100;\OR^E;880;MIKEI HANTING KLUB;01.04.2025;08.04.2025;;;;5685,50;;5415,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;270,50;;;;
03.04.2025;09:01:14;;;2;000481;DIM. market-17 singelik;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;8565,00;;8157,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;408,00;;;;
03.04.2025;09:00:50;;;2;000482;DIM market-18 singelik;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;7107,00;;6768,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;338,50;;;;
03.04.2025;09:01:02;;;2;000483;DIM market-19 centar;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;5037,00;;4797,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;240,00;;;;
02.04.2025;09:52:28;;;2;000484;DIM market-2 k.voda;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;7107,00;;6768,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;338,50;;;;
02.04.2025;09:54:23;;;2;000485;DIM market-3 gazi baba;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;10371,00;;9877,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;494,00;;;;
03.04.2025;09:00:24;;;2;000486;DIM market-7 aerodrom;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.04.2025;01.05.2025;;;;6078,00;;5788,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;289,50;;;;
16.04.2025;08:35:03;;;2;000487;VERO-10 k.voda;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;01.04.2025;31.05.2025;;;;2160,50;;2057,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;103,00;;;;
03.04.2025;08:45:13;;;2;000488;SUPER TINEKS-1 godel;100;\OR^E;1201;TINEKS MT;02.04.2025;01.07.2025;;;;2688,50;;2560,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;128,00;;;;
07.04.2025;09:00:52;;;2;000489;SUPER TINEKS-11 lisa;100;\OR^E;1201;TINEKS MT;02.04.2025;01.07.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
03.04.2025;08:52:14;;;2;000490;TINEKS delikatesen vodno;100;\OR^E;1201;TINEKS MT;02.04.2025;01.07.2025;;;;5323,50;;5070,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;253,50;;;;
03.04.2025;08:54:31;;;2;000491;podr.ramstore city moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;02.04.2025;01.06.2025;;;;5576,00;;5310,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;265,50;;;;
03.04.2025;08:55:51;;;2;000492;podr.ramstore vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;02.04.2025;01.06.2025;;;;1996,00;;1901,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;95,00;;;;
03.04.2025;08:56:31;;;2;000493;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;02.04.2025;01.06.2025;;;;6569,50;;6257,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;312,50;;;;
03.04.2025;08:58:56;;;2;000494;;100;\OR^E;866;BTA MAKEDONIJA DOOEL;02.04.2025;02.05.2025;;;;8590,50;;8181,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;409,00;;;;
03.04.2025;08:58:40;;;5;000061;;100;\OR^E;100;MAGACIN \OR^E;02.04.2025;02.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
03.04.2025;09:30:17;;;9;000026;;100;\OR^E;2;RESTORAN FLORIAN DOOEL TETOVO;03.04.2025;03.04.2025;;;;9240,00;;8800,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;440,00;;;;
07.04.2025;09:06:36;;;5;000062;;100;\OR^E;100;MAGACIN \OR^E;03.04.2025;03.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
19.06.2025;08:28:39;;;2;000495;SUPER TINEKS-17 ilinden;100;\OR^E;1201;TINEKS MT;03.04.2025;02.07.2025;;;;1691,00;;1610,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;80,50;;;;
07.04.2025;09:01:21;;;2;000496;VERO-11 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;03.04.2025;02.06.2025;;;;3271,50;;3115,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;156,00;;;;
07.04.2025;09:01:45;;;2;000497;VERO-9 n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;03.04.2025;02.06.2025;;;;5432,00;;5173,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;258,50;;;;
07.04.2025;09:02:10;;;2;000498;DIM market-1 s.stajkovci;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;03.04.2025;03.05.2025;;;;9468,00;;9017,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;451,00;;;;
07.04.2025;09:02:24;;;2;000499;SUPER TINEKS-3 prvomajska;100;\OR^E;1201;TINEKS MT;03.04.2025;02.07.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
07.04.2025;09:02:34;;;2;000500;SUPER TINEKS-4 kon^ar;100;\OR^E;1201;TINEKS MT;03.04.2025;02.07.2025;;;;5596,50;;5330,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;266,50;;;;
07.04.2025;09:02:45;;;2;000501;REPTIL-3 k.voda;100;\OR^E;1225;REPTIL DPTU;03.04.2025;03.05.2025;;;;2130,00;;2028,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;101,50;;;;
07.04.2025;09:03:05;;;2;000502;REPTIL-1 ruzveltova;100;\OR^E;1225;REPTIL DPTU;03.04.2025;03.05.2025;;;;3213,00;;3060,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;153,00;;;;
07.04.2025;09:03:16;;;2;000503;leptokarija;100;\OR^E;1168;TP SENDVI^ARA 7;04.04.2025;11.04.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
07.04.2025;09:03:24;;;2;000504;ilinden;100;\OR^E;908;OK RESTORANTS & BARS DOOEL;03.04.2025;10.04.2025;;;;1722,00;;1640,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;82,00;;;;
07.04.2025;09:03:46;;;2;000505;;100;\OR^E;165;MRE@A DOO;03.04.2025;10.04.2025;;;;63415,00;;60395,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;3020,00;;;;
07.04.2025;09:04:23;;;2;000506;DIM market-5 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;04.04.2025;04.05.2025;;;;4251,00;;4048,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;202,50;;;;
07.04.2025;09:05:26;;;2;000507;DIM market-8 d.lisi^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;04.04.2025;04.05.2025;;;;4974,00;;4737,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;237,00;;;;
07.04.2025;09:06:59;;;2;000508;podr.ramstore karpo[;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;04.04.2025;03.06.2025;;;;3628,00;;3455,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;173,00;;;;
07.04.2025;14:46:07;;;5;000063;;100;\OR^E;100;MAGACIN \OR^E;04.04.2025;04.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
07.04.2025;09:07:57;;;2;000509;podr.ramstore vodno;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;04.04.2025;03.06.2025;;;;2063,50;;1965,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;98,50;;;;
07.04.2025;09:08:37;;;2;000510;VERO-5 centar;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;04.04.2025;03.06.2025;;;;3871,00;;3687,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;184,00;;;;
07.04.2025;09:11:01;;;2;000511;REPTIL-8 radi[ani;100;\OR^E;1225;REPTIL DPTU;04.04.2025;04.05.2025;;;;6573,00;;6260,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;313,00;;;;
07.04.2025;09:13:34;;;2;000512;REPTIL-8 radi[ani;100;\OR^E;1225;REPTIL DPTU;04.04.2025;04.05.2025;;;;598,50;;570,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;28,50;;;;
07.04.2025;09:57:44;;;9;000027;;100;\OR^E;958;BURGER HAUS DOOEL TETOVO;07.04.2025;07.04.2025;;;;2205,00;;2100,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;105,00;;;;
07.04.2025;14:44:20;;;5;000064;;100;\OR^E;100;MAGACIN \OR^E;07.04.2025;07.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
07.04.2025;14:45:01;;;2;000513;;100;\OR^E;883;SPECIJAL PRODUKT DOOEL;07.04.2025;07.04.2025;;;;42523,50;;40498,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;2025,00;;;;
07.04.2025;14:46:20;;;2;000514;REPTIL-25 bardovci;100;\OR^E;1225;REPTIL DPTU;07.04.2025;07.05.2025;;;;2487,00;;2368,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;118,50;;;;
08.04.2025;14:33:26;;;2;000515;;100;\OR^E;866;BTA MAKEDONIJA DOOEL;07.04.2025;07.05.2025;;;;13891,50;;13230,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;661,50;;;;
08.04.2025;10:35:16;;;9;000028;;100;\OR^E;1423;GRADOTE DOOEL;08.04.2025;08.04.2025;;;;2730,00;;2600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;130,00;;;;
10.04.2025;12:29:50;;;5;000065;;100;\OR^E;100;MAGACIN \OR^E;08.04.2025;08.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
06.05.2025;11:11:16;;;2;000516;MKB Misa Struga;100;\OR^E;66;MKB-MISA STRUGA DOO;07.04.2025;14.04.2025;;;;3351,50;;3192,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;159,50;;;;
08.04.2025;14:34:37;;;2;000517;tobako aerodrom;100;\OR^E;55;BEJKING BREAD TOBAKKO 2 DOO SK;08.04.2025;15.04.2025;;;;1092,00;;1040,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;52,00;;;;
14.04.2025;15:17:33;;;2;000518;VERO-7 gtc;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;08.04.2025;07.06.2025;;;;7327,50;;6979,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;348,50;;;;
08.04.2025;14:40:25;;;2;000519;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;08.04.2025;07.06.2025;;;;5518,50;;5256,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;262,50;;;;
08.04.2025;14:43:08;;;2;000520;SUPER TINEKS-4 kon^ar;100;\OR^E;1201;TINEKS MT;08.04.2025;07.07.2025;;;;4557,50;;4340,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;217,00;;;;
08.04.2025;14:44:04;;;2;000521;ZUR market-8 n.lisi^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;08.04.2025;08.05.2025;;;;4494,00;;4280,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;214,00;;;;
08.04.2025;14:44:34;;;2;000522;makpetrol;100;\OR^E;1168;TP SENDVI^ARA 7;08.04.2025;15.04.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
08.04.2025;14:45:00;;;2;000523;REPTIL-9 karpo[-3;100;\OR^E;1225;REPTIL DPTU;08.04.2025;08.05.2025;;;;3438,00;;3274,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;163,50;;;;
08.04.2025;14:45:53;;;2;000524;;100;\OR^E;156;BOSA DVA;08.04.2025;15.04.2025;;;;17237,00;;16416,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;821,00;;;;
10.04.2025;11:57:14;;;2;000525;Vero-12;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;09.04.2025;08.06.2025;;;;2654,00;;2528,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;126,00;;;;
10.04.2025;12:00:30;;;2;000526;Super Tineks 11 Lisa;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;9566,00;;9110,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;455,50;;;;
11.04.2025;15:40:35;;;2;000527;Sonja Isaeva;100;\OR^E;914;SONJA ISAEVA;08.04.2025;09.04.2025;;;;976,50;;930,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;46,50;;;;
10.04.2025;12:15:11;;;2;000528;Ramstore Vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;09.04.2025;08.06.2025;;;;2971,50;;2830,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;141,50;;;;
10.04.2025;12:16:27;;;2;000529;Valentina Tutunova;100;\OR^E;915;VALENTINA TUTUNOVA;09.04.2025;10.04.2025;;;;742,00;;706,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;35,50;;;;
10.04.2025;12:19:33;;;2;000530;Tineks Karpos 3;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;4830,50;;4600,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;230,00;;;;
10.04.2025;12:21:37;;;2;000531;Tineks K.Voda 1;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;4830,50;;4600,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;230,00;;;;
10.04.2025;12:23:00;;;2;000532;Super Tineks Praska;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;3454,50;;3290,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;164,50;;;;
10.04.2025;12:25:33;;;2;000533;Ramstore city mall;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;09.04.2025;08.06.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
10.04.2025;12:26:22;;;2;000534;Tineks Aerodrom;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;7697,00;;7330,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;366,50;;;;
10.04.2025;12:34:02;;;2;000535;Luksemburg Komerc Pero;100;\OR^E;902;LUKSEMURG KOMERC PERO DOOEL SKOPJE;09.04.2025;16.04.2025;;;;2835,00;;2700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;135,00;;;;
14.04.2025;11:32:51;;;5;000066;;100;\OR^E;100;MAGACIN \OR^E;10.04.2025;10.04.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
10.04.2025;12:35:24;;;2;000536;Ramstore Kapitol Mol;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;09.04.2025;08.06.2025;;;;2572,50;;2450,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;122,50;;;;
10.04.2025;12:36:36;;;2;000537;Tineks k.Voda 2;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;3276,50;;3120,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;156,00;;;;
10.04.2025;12:38:11;;;2;000538;Tineks Gjorce Petrov;100;\OR^E;1201;TINEKS MT;09.04.2025;08.06.2025;;;;8285,00;;7890,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;394,50;;;;
20.06.2025;09:16:19;;;2;000539;Galeks RA DOOEL Tetovo;100;\OR^E;37;GALEKS RA DOOEL;09.04.2025;16.04.2025;;;;6835,50;;6510,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;325,50;;;;
11.04.2025;09:14:17;;;9;000029;;100;\OR^E;67;PICERIJA PICIKATO TETOVO;10.04.2025;10.04.2025;;;;1500,00;;1428,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;71,50;;;;
14.04.2025;09:36:10;;;2;000540;VERO-4 bitola;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;10.04.2025;09.06.2025;;;;7337,50;;6988,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;349,00;;;;
14.04.2025;09:36:22;;;2;000541;VERO-3 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;10.04.2025;09.06.2025;;;;2848,50;;2713,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;135,50;;;;
14.04.2025;11:00:24;;;2;000542;VERO-1 aerodrom;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;11.04.2025;10.06.2025;;;;11473,50;;10927,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;546,50;;;;
14.04.2025;11:00:53;;;2;000543;TINEKS aerodrom;100;\OR^E;1201;TINEKS MT;11.04.2025;10.07.2025;;;;3559,50;;3390,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;169,50;;;;
15.04.2025;08:27:52;;;2;000544;VERO-5 centar;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;11.04.2025;10.06.2025;;;;6004,50;;5719,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;285,50;;;;
14.04.2025;10:59:55;;;2;000545;REPTIL-16 leninova;100;\OR^E;1225;REPTIL DPTU;11.04.2025;11.05.2025;;;;2667,00;;2540,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;127,00;;;;
14.04.2025;11:01:31;;;2;000546;ZUR market-12 vlae;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;11.04.2025;11.05.2025;;;;4242,00;;4040,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;202,00;;;;
